,1,368,0,137,62,193,157,TARGET
16625,66,80827.59,2,3,1,99,3,0
16626,23,61389.06,2,3,1,99,3,0
16627,54,117310.979016494,2,3,1,99,3,0
16628,52,119864.25,2,3,1,99,3,0
16629,23,65827.77,2,3,1,99,3,0
16630,29,119237.25,2,3,1,3,3,0
16631,25,46628.52,2,3,1,3,3,0
16632,34,184529.43,2,3,1,1,3,0
16633,23,117310.979016494,2,3,1,99,3,0
16634,28,88965.51,2,3,1,3,3,0
16635,24,203139.48,2,3,1,3,3,0
16636,23,117310.979016494,2,3,1,3,3,0
16637,25,150772.5,2,3,1,2,3,0
16638,40,71323.53,2,3,1,99,3,1
16639,42,171445.53,2,3,1,99,3,0
16640,37,117310.979016494,2,3,1,3,3,0
16641,59,113091.96,2,3,1,2,3,0
16642,28,80078.28,2,3,1,99,3,0
16643,25,71046.63,2,3,1,3,3,0
16644,27,50997.51,2,3,1,3,3,0
16645,48,257228.55,2,3,1,99,3,0
16646,49,60264.39,13,3,1,1,3,0
16647,24,161768.19,2,3,1,99,3,0
16648,30,117310.979016494,2,3,1,99,3,0
16649,34,71678.88,2,6,1,1,6,0
16650,23,91154.01,2,3,1,3,3,0
16651,34,52387.47,2,3,1,1,3,0
16652,50,143708.49,2,3,1,99,3,0
16653,24,86589.36,2,3,1,99,3,0
16654,35,117310.979016494,2,3,1,1,3,0
16655,25,81465.57,2,3,1,2,3,0
16656,23,174240.78,2,3,1,3,3,0
16657,23,89644.8,2,3,1,3,3,0
16658,37,40085.58,2,3,1,1,3,0
16659,23,117310.979016494,2,3,1,3,3,0
16660,45,117310.979016494,2,3,1,3,3,0
16661,35,117310.979016494,2,3,1,99,3,0
16662,25,61264.95,2,3,1,3,3,0
16663,28,63821.85,2,3,1,3,3,0
16664,23,46021.71,2,3,1,3,3,0
16665,25,196432.02,2,3,1,99,3,0
16666,36,111510.0,2,3,1,99,3,0
16667,33,197441.4,2,3,1,99,3,1
16668,26,141995.58,2,3,1,3,3,0
16669,47,74249.16,2,3,1,2,3,0
16670,39,118870.86,2,6,1,3,6,0
16671,23,94862.94,2,3,1,99,3,0
16672,26,117310.979016494,2,3,1,99,3,0
16673,24,84919.74,2,3,1,99,3,0
16674,39,37683.36,2,3,1,99,3,0
16675,70,142617.66,2,3,1,2,3,0
16676,32,158608.98,2,3,1,99,3,0
16677,28,117310.979016494,2,3,1,3,3,0
16678,50,128552.34,2,3,1,1,3,1
16679,24,91703.7,2,3,1,2,3,0
16680,24,39809.61,2,3,1,99,3,0
16681,24,86554.29,2,3,1,99,3,0
16682,58,70807.92,2,3,1,99,3,1
16683,53,117310.979016494,2,6,1,2,3,0
16684,23,88227.06,2,3,1,99,3,0
16685,49,117310.979016494,2,6,1,1,6,0
16686,23,117310.979016494,2,3,1,99,3,0
16687,27,191871.21,2,3,1,99,3,0
16688,41,117310.979016494,2,3,1,2,3,0
16689,43,35890.14,2,3,1,1,3,0
16690,47,125578.08,2,3,1,1,3,0
16691,25,42972.39,2,3,1,99,3,0
16692,68,61740.63,2,3,1,99,3,0
16693,24,141033.42,2,3,1,3,3,0
16694,24,109634.61,2,3,1,99,3,0
16695,24,91665.75,2,3,1,3,3,0
16696,56,36762.81,2,9,1,1,3,0
16697,35,117310.979016494,2,3,1,99,3,0
16698,40,130726.26,2,9,1,2,6,0
16699,23,63933.51,2,3,1,2,3,0
16700,35,112613.82,2,3,1,1,3,0
16701,27,117310.979016494,2,3,1,99,3,1
16702,44,117310.979016494,2,9,1,2,6,0
16703,52,117310.979016494,2,3,1,99,3,0
16704,23,114782.58,2,3,1,99,3,0
16705,36,117310.979016494,2,6,1,1,6,0
16706,23,123635.4,2,3,1,99,3,0
16707,43,163508.79,2,6,1,3,3,0
16708,23,83942.31,2,3,1,99,3,0
16709,23,195485.58,2,3,1,1,3,0
16710,23,59399.61,2,3,1,3,3,0
16711,22,94899.48,2,3,1,0,3,0
16712,71,56814.27,2,6,1,3,3,0
16713,28,137247.45,2,3,1,99,3,0
16714,23,64390.38,2,3,1,3,3,0
16715,45,194066.19,2,9,1,2,6,0
16716,23,109605.18,2,3,1,2,3,0
16717,29,116511.09,2,3,1,3,3,0
16718,23,39544.05,2,3,1,3,3,0
16719,23,117310.979016494,2,3,1,99,3,0
16720,24,163986.72,2,3,1,3,3,0
16721,26,117310.979016494,2,3,1,99,3,0
16722,52,117310.979016494,2,3,1,99,3,0
16723,33,43962.06,2,3,1,1,3,0
16724,24,71370.06,2,3,1,99,3,0
16725,25,244150.98,2,3,1,1,3,0
16726,23,81914.37,2,3,1,3,3,0
16727,23,108317.16,8,3,1,2,3,0
16728,24,309583.26,2,3,1,99,3,0
16729,23,21809.88,2,3,1,3,3,0
16730,24,69361.14,2,3,1,3,3,0
16731,44,55995.33,2,6,1,1,6,1
16732,26,117310.979016494,2,3,1,99,3,0
16733,23,49041.63,2,3,1,3,3,0
16734,32,117310.979016494,2,3,1,1,3,0
16735,23,83627.4,2,3,1,3,3,0
16736,23,89146.11,2,3,1,3,3,0
16737,23,177015.39,2,3,1,2,3,0
16738,31,178878.18,2,3,1,1,3,0
16739,53,46589.22,2,3,1,1,3,0
16740,23,154748.37,2,3,1,3,3,0
16741,44,144385.77,2,3,1,2,3,0
16742,23,170534.85,2,3,1,3,3,0
16743,23,134950.56,2,3,1,3,3,0
16744,25,46963.59,2,3,1,3,3,0
16745,23,103502.49,2,3,1,3,3,0
16746,23,48816.39,2,3,1,99,3,0
16747,31,71606.91,2,3,1,3,3,0
16748,52,127886.73,2,3,1,2,3,0
16749,23,111913.08,2,3,1,99,3,0
16750,23,117310.979016494,2,3,1,3,3,0
16751,23,86767.02,2,3,1,99,3,0
16752,77,81001.5,2,3,1,3,3,0
16753,25,73182.03,2,3,1,99,3,0
16754,34,210962.01,2,3,1,3,3,0
16755,42,117310.979016494,2,3,1,1,3,0
16756,23,117310.979016494,9,3,1,3,3,1
16757,53,117310.979016494,2,6,1,1,6,0
16758,25,49739.04,2,3,1,3,3,0
16759,24,58232.37,2,3,1,3,3,0
16760,23,174695.1,2,3,1,99,3,0
16761,52,117310.979016494,2,3,1,1,3,0
16762,23,112592.55,2,3,1,99,3,0
16763,23,33428.73,2,3,1,2,3,0
16764,37,130239.33,2,3,1,2,3,0
16765,23,62133.27,2,3,1,99,3,0
16766,23,117310.979016494,2,3,1,99,3,0
16767,50,66324.48,2,3,1,2,3,0
16768,25,12725.79,2,3,1,3,3,0
16769,47,112780.59,2,6,1,2,6,0
16770,26,67549.08,2,3,1,3,3,1
16771,27,215079.66,2,3,1,1,3,0
16772,33,117310.979016494,2,3,1,1,3,0
16773,44,117310.979016494,5,3,1,2,3,0
16774,49,117310.979016494,2,3,1,2,3,1
16775,23,30296.64,2,3,1,99,3,0
16776,28,363510.36,2,3,1,99,3,0
16777,44,145102.29,2,3,1,2,3,0
16778,23,76764.6,2,3,1,99,3,0
16779,30,117310.979016494,2,3,1,2,3,1
16780,25,52678.47,2,3,1,3,3,0
16781,43,80259.09,2,3,1,1,3,0
16782,41,117310.979016494,2,9,1,3,6,0
16783,29,117310.979016494,2,3,1,3,3,0
16784,26,40037.37,2,3,1,2,3,0
16785,22,175018.59,2,3,1,1,3,0
16786,23,117310.979016494,2,3,1,99,3,0
16787,23,158412.51,2,3,1,99,3,0
16788,29,92172.75,2,3,1,3,3,0
16789,29,92710.35,2,3,1,2,3,0
16790,44,224181.87,2,6,1,2,3,0
16791,23,43212.09,2,3,1,99,3,0
16792,24,117310.979016494,2,3,1,3,3,0
16793,40,117310.979016494,2,3,1,3,3,0
16794,23,37250.16,2,3,1,99,3,0
16795,23,117310.979016494,2,3,1,99,3,0
16796,23,88827.96,2,3,1,99,3,0
16797,23,103632.72,2,3,1,3,3,0
16798,24,64466.16,2,3,1,99,3,0
16799,24,105125.97,2,3,1,99,3,0
16800,45,59094.03,2,9,1,3,6,0
16801,23,72289.62,2,3,1,3,3,0
16802,65,117310.979016494,2,6,1,3,3,0
16803,45,79005.63,1,3,1,1,3,0
16804,42,315929.73,2,6,1,1,6,1
16805,38,187253.19,2,3,1,99,3,1
16806,23,119884.83,2,3,1,99,3,0
16807,25,159489.0,2,3,1,99,3,0
16808,30,117310.979016494,2,3,1,99,3,0
16809,47,65715.51,2,6,1,3,6,0
16810,25,116021.82,2,3,1,99,3,0
16811,26,70602.33,2,3,1,3,3,0
16812,26,248262.09,2,3,1,99,3,0
16813,28,98085.36,2,3,1,99,3,0
16814,48,112979.73,2,3,1,1,3,0
16815,23,166780.56,2,3,1,99,3,0
16816,68,117310.979016494,2,3,1,99,3,1
16817,23,176971.59,2,3,1,3,3,0
16818,23,57882.51,2,3,1,3,3,0
16819,39,54311.91,2,3,1,1,3,0
16820,30,189173.67,2,3,1,99,3,0
16821,63,68184.57,2,3,1,3,3,0
16822,54,128865.78,2,3,1,99,3,1
16823,41,1918259.28,2,3,1,99,3,0
16824,23,42436.47,2,3,1,3,3,0
16825,28,71240.76,2,3,1,3,3,0
16826,35,61012.5,2,3,1,1,3,0
16827,43,161991.12,2,3,1,1,3,0
16828,39,155259.69,2,3,1,1,3,0
16829,26,61144.77,2,3,1,99,3,0
16830,28,137173.92,2,9,1,1,6,0
16831,22,35740.02,2,3,1,0,3,0
16832,24,117310.979016494,2,3,1,3,3,0
16833,48,73397.13,2,3,1,99,3,0
16834,26,117310.979016494,2,3,1,99,3,0
16835,46,40583.94,13,3,1,3,3,0
16836,29,96399.66,2,3,1,3,3,0
16837,23,117310.979016494,2,3,1,3,3,0
16838,42,118553.7,2,3,1,99,3,0
16839,23,46586.1,2,3,1,3,3,0
16840,63,62724.24,2,3,1,2,3,0
16841,28,117310.979016494,2,3,1,99,3,0
16842,73,183042.3,2,3,1,99,3,0
16843,32,52731.3,2,3,1,99,3,0
16844,32,374044.08,4,3,1,1,3,0
16845,23,76061.16,2,3,1,99,3,0
16846,30,57931.47,2,3,1,3,3,0
16847,45,85460.85,102,3,1,2,0,0
16848,56,43561.08,2,3,1,1,3,0
16849,51,39865.5,2,6,1,1,6,0
16850,41,60775.35,2,3,1,2,3,0
16851,64,545914.08,2,6,1,99,6,0
16852,56,128318.52,2,6,1,3,6,0
16853,26,117310.979016494,2,3,1,3,3,0
16854,39,159269.79,2,9,1,3,6,0
16855,23,37435.65,2,3,1,99,3,0
16856,52,117310.979016494,2,3,1,2,3,1
16857,23,157659.06,2,3,1,99,3,0
16858,30,114606.63,2,3,1,3,3,0
16859,26,100838.76,2,3,1,3,3,0
16860,39,123858.72,2,3,1,99,3,0
16861,41,117310.979016494,2,3,1,3,3,0
16862,33,117310.979016494,2,3,1,2,3,0
16863,22,46744.56,2,3,1,3,3,0
16864,24,112138.11,2,3,1,3,3,0
16865,25,421999.65,2,3,1,99,3,0
16866,24,61687.44,2,3,1,99,3,0
16867,29,157102.05,2,3,1,2,3,0
16868,23,72736.14,2,3,1,3,3,0
16869,32,49501.68,2,3,1,99,3,0
16870,23,93180.36,2,3,1,3,3,0
16871,31,117310.979016494,2,3,1,3,3,0
16872,66,66367.95,2,3,1,99,3,1
16873,23,74605.2,2,3,1,3,3,0
16874,24,138911.01,2,3,1,99,3,0
16875,23,136300.53,2,3,1,3,3,0
16876,23,126736.74,2,3,1,99,3,0
16877,27,117310.979016494,2,3,1,99,3,0
16878,82,36627.87,2,6,1,1,6,0
16879,34,62123.55,2,3,1,2,3,0
16880,28,142628.85,2,3,1,3,3,0
16881,24,139101.93,2,3,1,99,3,0
16882,31,117310.979016494,2,3,1,1,3,0
16883,38,224699.7,2,9,1,1,9,0
16884,32,153201.54,2,3,1,3,3,0
16885,41,48523.77,2,3,1,2,3,0
16886,39,172382.97,2,3,1,2,3,0
16887,40,138685.65,2,3,1,99,3,0
16888,53,117310.979016494,2,3,1,99,3,0
16889,44,117310.979016494,2,3,1,99,3,0
16890,24,95745.78,2,3,1,99,3,0
16891,24,41595.54,2,3,1,3,3,0
16892,27,168733.62,2,3,1,3,3,0
16893,32,212021.4,2,3,1,1,3,0
16894,40,117310.979016494,2,3,1,1,3,0
16895,26,44769.0,2,3,1,2,3,0
16896,38,317550.06,2,3,1,99,3,0
16897,23,94245.93,2,3,1,99,3,0
16898,23,48535.44,2,3,1,3,3,0
16899,23,117310.979016494,2,3,1,3,3,0
16900,36,306853.71,2,3,1,1,3,0
16901,32,117310.979016494,2,3,1,99,3,0
16902,43,72172.26,2,3,1,3,3,0
16903,25,71956.44,2,3,1,3,3,0
16904,27,144010.62,2,3,1,1,3,0
16905,24,52257.24,2,9,1,1,6,0
16906,34,74353.71,2,3,1,99,3,0
16907,30,74409.45,2,6,1,1,6,0
16908,64,167535.27,2,6,1,3,3,0
16909,31,117310.979016494,2,3,1,99,3,1
16910,48,117310.979016494,2,3,1,3,3,0
16911,24,52163.97,2,3,1,99,3,0
16912,23,80299.86,2,3,1,3,3,0
16913,28,55679.1,2,3,1,3,3,0
16914,24,80435.16,2,3,1,99,3,0
16915,27,59129.88,2,3,1,2,3,0
16916,28,71760.96,2,6,1,1,6,0
16917,30,117310.979016494,2,3,1,1,3,0
16918,25,117310.979016494,2,3,1,99,3,0
16919,31,130963.68,2,3,1,1,3,0
16920,24,71327.52,2,3,1,99,3,0
16921,50,57582.69,2,3,1,99,3,1
16922,49,69398.58,2,6,1,2,3,0
16923,25,176742.33,2,3,1,1,3,0
16924,72,117310.979016494,2,9,1,3,6,0
16925,23,68155.17,2,3,1,99,3,0
16926,28,82189.44,2,3,1,3,3,0
16927,24,76363.95,2,3,1,3,3,0
16928,58,76289.61,2,3,1,1,3,0
16929,49,54237.63,2,3,1,1,3,0
16930,36,57644.55,2,3,1,1,3,0
16931,24,68251.8,2,3,1,3,3,0
16932,75,103864.44,2,3,1,99,3,0
16933,47,117310.979016494,1,3,1,1,3,0
16934,23,117310.979016494,2,3,1,3,3,0
16935,23,59338.92,2,3,1,99,3,0
16936,51,119112.12,14,3,1,99,3,0
16937,76,218030.01,2,6,1,2,3,0
16938,28,117310.979016494,2,3,1,3,3,0
16939,24,39694.17,11,3,1,1,3,1
16940,43,102636.15,2,3,1,3,3,0
16941,24,90460.56,2,3,1,3,3,0
16942,23,124960.56,2,3,1,3,3,0
16943,26,133982.76,2,3,1,3,3,0
16944,25,123145.08,2,3,1,3,3,1
16945,67,107123.1,2,3,1,3,3,0
16946,23,117310.979016494,2,3,1,99,3,0
16947,29,117310.979016494,2,3,1,3,3,1
16948,26,41016.27,2,3,1,3,3,0
16949,26,97199.7,2,3,1,3,3,0
16950,25,116967.84,2,3,1,3,3,0
16951,28,233049.63,2,3,1,99,3,0
16952,44,93854.25,2,6,1,2,3,0
16953,23,38346.0,2,3,1,3,3,0
16954,56,46230.06,2,3,1,99,3,0
16955,51,74274.42,2,6,1,3,3,0
16956,33,82247.79,2,3,1,99,3,0
16957,23,43376.64,2,3,1,99,3,0
16958,29,117310.979016494,2,3,1,1,3,0
16959,35,117310.979016494,2,9,1,2,6,0
16960,23,48987.12,2,3,1,99,3,0
16961,33,172230.99,2,3,1,1,3,0
16962,38,55876.5,2,3,1,99,3,0
16963,25,74176.74,2,3,1,2,3,0
16964,23,124128.9,2,3,1,99,3,0
16965,23,117310.979016494,2,3,1,99,3,0
16966,23,117310.979016494,2,3,1,99,3,0
16967,23,33672.42,2,3,1,3,3,0
16968,38,74378.07,2,3,1,1,3,0
16969,23,78506.16,2,3,1,3,3,0
16970,23,257859.63,2,3,1,3,3,0
16971,23,37325.34,2,3,1,99,3,0
16972,58,83422.95,2,3,1,3,3,0
16973,39,46382.73,2,3,1,2,3,0
16974,27,147995.76,2,3,1,99,3,0
16975,23,103242.42,2,3,1,3,3,0
16976,40,77203.77,2,3,1,1,3,0
16977,23,51484.05,2,3,1,1,3,0
16978,23,117310.979016494,2,3,1,99,3,0
16979,23,171401.19,2,3,1,99,3,0
16980,29,117310.979016494,2,3,1,3,3,0
16981,33,198406.14,2,3,1,1,3,0
16982,60,117310.979016494,2,9,1,3,6,0
16983,23,29262.45,2,3,1,3,3,0
16984,30,142922.28,2,3,1,99,3,0
16985,23,85016.16,2,3,1,99,3,0
16986,34,52290.3,2,6,1,1,6,0
16987,25,117310.979016494,2,3,1,3,3,0
16988,42,62376.45,2,9,1,2,6,0
16989,34,114801.51,2,3,1,1,3,0
16990,26,49285.59,2,3,1,3,3,0
16991,32,104697.18,2,3,1,1,3,0
16992,23,77590.17,2,3,1,1,3,0
16993,37,117310.979016494,2,3,1,3,3,0
16994,23,47690.49,2,3,1,3,3,0
16995,23,117310.979016494,2,3,1,99,3,0
16996,70,55166.37,2,3,1,1,3,0
16997,28,65189.73,2,3,1,3,3,0
16998,48,56933.31,2,3,1,3,3,0
16999,23,203831.07,2,3,1,3,3,0
17000,44,54520.68,2,3,1,99,3,0
17001,49,127427.28,2,6,1,1,6,0
17002,34,53351.07,2,3,1,2,3,0
17003,24,105841.05,2,3,1,1,3,0
17004,56,228876.93,2,6,1,1,3,0
17005,23,83206.17,2,3,1,99,3,0
17006,27,66738.33,2,3,1,99,3,0
17007,26,67138.35,2,6,1,3,6,0
17008,47,117310.979016494,2,3,1,99,3,0
17009,52,73125.39,2,3,1,99,3,0
17010,29,117310.979016494,2,3,1,99,3,0
17011,74,29732.73,2,3,1,99,3,1
17012,29,101726.52,2,3,1,3,3,0
17013,88,117310.979016494,2,6,1,3,6,0
17014,32,209278.8,2,3,1,1,3,0
17015,28,117310.979016494,2,3,1,2,3,0
17016,25,42997.5,2,3,1,3,3,0
17017,23,55511.46,2,3,1,99,3,0
17018,24,38209.68,2,3,1,3,3,0
17019,25,132430.29,2,3,1,3,3,0
17020,34,117310.979016494,2,3,1,99,3,0
17021,29,115094.4,2,3,1,2,3,0
17022,26,56875.35,2,3,1,99,3,0
17023,32,145573.71,2,3,1,3,3,0
17024,50,227305.41,2,3,1,1,3,0
17025,75,194536.05,2,6,1,2,3,0
17026,23,117310.979016494,2,3,1,3,3,0
17027,23,23784.63,2,3,1,99,3,0
17028,35,35094.09,2,3,1,3,3,0
17029,23,69667.47,2,6,1,1,6,0
17030,42,124247.22,2,3,1,1,3,0
17031,25,95333.88,2,3,1,3,3,0
17032,34,28021.41,4,3,1,1,3,0
17033,23,85212.42,2,3,1,99,3,0
17034,37,117310.979016494,2,3,1,1,3,0
17035,30,45016.8,2,3,1,3,3,0
17036,23,186356.52,2,3,1,2,3,0
17037,51,42320.16,2,3,1,1,3,0
17038,24,182911.68,2,3,1,1,3,0
17039,25,174000.3,2,3,1,99,3,0
17040,30,81895.47,2,3,1,2,3,0
17041,67,117310.979016494,2,3,1,2,3,0
17042,23,35607.51,2,3,1,99,3,0
17043,25,210396.81,2,3,1,99,3,1
17044,23,104711.25,2,3,1,99,3,0
17045,23,75586.47,2,3,1,3,3,0
17046,39,46689.15,2,3,1,99,3,0
17047,25,117310.979016494,2,3,1,99,3,0
17048,38,85950.12,2,6,1,1,6,0
17049,36,117310.979016494,2,6,1,2,3,0
17050,35,132564.51,2,3,1,99,3,0
17051,23,54333.21,8,3,1,1,3,0
17052,53,117310.979016494,2,12,1,1,6,0
17053,34,91460.46,2,3,1,99,3,0
17054,31,117310.979016494,2,3,1,99,3,0
17055,61,76076.4,2,9,1,2,6,0
17056,25,138853.86,2,3,1,99,3,0
17057,23,117310.979016494,2,3,1,99,3,0
17058,35,31007.25,2,6,1,2,3,0
17059,27,200981.1,2,3,1,3,3,0
17060,42,64582.65,2,3,1,99,3,0
17061,51,62324.97,2,3,1,1,3,0
17062,38,292411.23,2,3,1,99,3,0
17063,24,87952.74,2,3,1,3,3,0
17064,23,90952.68,2,3,1,99,3,0
17065,22,102521.22,2,3,1,3,3,0
17066,34,154785.24,2,3,1,1,3,0
17067,33,190796.46,2,6,1,3,3,0
17068,51,111307.77,2,6,1,2,3,0
17069,27,125605.26,2,3,1,99,3,0
17070,27,117310.979016494,-999999,3,1,1,3,0
17071,45,59759.16,2,6,1,3,3,0
17072,60,57882.96,2,3,1,2,3,0
17073,23,117310.979016494,2,3,1,2,3,0
17074,32,96443.73,2,3,1,1,3,0
17075,72,92031.0,2,9,1,2,6,0
17076,32,117310.979016494,-999999,3,1,1,3,0
17077,26,117467.52,2,3,1,99,3,0
17078,33,84355.86,2,3,1,1,3,0
17079,23,41526.24,2,3,1,99,3,0
17080,23,58610.16,2,3,1,3,3,0
17081,5,219890.19,0,3,1,3,3,0
17082,24,117310.979016494,2,3,1,1,3,0
17083,23,180257.13,2,3,1,3,3,0
17084,46,45707.46,2,3,1,99,3,0
17085,29,117310.979016494,2,3,1,1,3,0
17086,27,59317.56,2,3,1,3,3,1
17087,42,118097.16,2,6,1,1,6,0
17088,23,68439.84,2,3,1,3,3,0
17089,75,81666.45,2,3,1,1,3,0
17090,31,71135.7,2,3,1,1,3,0
17091,23,30483.3,2,3,1,99,3,0
17092,29,116945.22,2,3,1,99,3,0
17093,23,113423.88,2,3,1,3,3,0
17094,23,513969.15,2,3,1,99,3,0
17095,26,24045.15,2,3,1,3,3,0
17096,50,697806.99,2,3,1,1,3,0
17097,23,60014.97,2,3,1,3,3,0
17098,37,359373.54,2,3,1,1,3,0
17099,23,117310.979016494,2,3,1,3,3,0
17100,42,98698.95,2,3,1,1,3,0
17101,25,51045.27,2,3,1,99,3,0
17102,49,117310.979016494,2,3,1,99,3,0
17103,24,42242.46,2,3,1,3,3,0
17104,25,150134.97,2,3,1,99,3,0
17105,23,56049.18,2,3,1,99,3,0
17106,27,140588.85,2,3,1,99,3,0
17107,24,117310.979016494,2,3,1,2,3,0
17108,52,50493.99,2,3,1,2,3,0
17109,23,65026.5,2,3,1,99,3,0
17110,27,316863.78,2,3,1,3,3,0
17111,57,103152.33,2,9,1,2,6,0
17112,27,60827.16,2,3,1,2,3,0
17113,23,95921.61,2,3,1,3,3,0
17114,23,132222.96,2,3,1,2,3,0
17115,23,59718.12,2,3,1,99,3,0
17116,82,53397.21,2,3,1,99,3,0
17117,25,71408.82,2,3,1,1,3,0
17118,27,117310.979016494,2,3,1,2,3,0
17119,91,117310.979016494,2,6,1,3,6,0
17120,44,55378.23,2,3,1,1,3,0
17121,31,145971.42,2,3,1,99,3,1
17122,23,41143.35,2,3,1,3,3,0
17123,24,150402.51,2,3,1,3,3,0
17124,58,37765.53,2,3,1,1,3,0
17125,29,57067.74,2,3,1,2,3,0
17126,31,128455.32,2,3,1,3,3,0
17127,46,152644.86,2,3,1,1,3,0
17128,23,108802.68,2,3,1,99,3,0
17129,36,83050.11,2,3,1,99,3,0
17130,40,117310.979016494,2,3,1,99,3,0
17131,23,54807.87,2,3,1,2,3,0
17132,62,117310.979016494,2,3,1,99,3,0
17133,56,77175.87,2,3,1,99,3,0
17134,22,119417.1,2,3,1,3,3,0
17135,50,109025.85,2,3,1,1,3,0
17136,23,35082.18,2,3,1,99,3,0
17137,46,117310.979016494,2,6,1,2,3,0
17138,28,259946.07,2,3,1,1,3,0
17139,23,117310.979016494,2,3,1,3,3,0
17140,30,110609.16,2,3,1,99,3,0
17141,43,253267.8,2,6,1,1,6,0
17142,23,166801.26,2,3,1,99,3,0
17143,35,144428.01,2,3,1,99,3,0
17144,32,133104.3,2,3,1,3,3,0
17145,25,857131.17,2,3,1,99,3,0
17146,23,368148.93,2,3,1,3,3,0
17147,46,110000.16,2,3,1,2,3,0
17148,33,58039.68,2,3,1,2,3,0
17149,28,117310.979016494,2,3,1,1,3,0
17150,25,172658.97,2,3,1,99,3,0
17151,24,82323.42,2,3,1,1,3,0
17152,23,110441.91,2,3,1,3,3,0
17153,50,358831.86,2,3,1,99,3,0
17154,34,149066.25,2,3,1,2,3,0
17155,23,41386.53,2,3,1,3,3,0
17156,30,117721.41,2,3,1,3,3,0
17157,19,203261.28,2,3,1,3,3,0
17158,37,117310.979016494,2,3,1,99,3,0
17159,23,176908.47,2,3,1,2,3,0
17160,23,624557.79,2,3,1,3,3,0
17161,23,172573.89,2,3,1,99,3,0
17162,23,91296.93,2,3,1,99,3,0
17163,23,80309.79,2,3,1,3,3,0
17164,6,57493.8,2,3,1,2,3,0
17165,37,69648.45,2,3,1,3,3,0
17166,58,46339.08,2,3,1,99,3,1
17167,30,84986.22,2,3,1,3,3,0
17168,48,61316.43,1,6,1,1,6,0
17169,24,203892.06,2,3,1,3,3,1
17170,23,117310.979016494,2,3,1,99,3,0
17171,28,125183.76,2,3,1,1,3,0
17172,52,73589.19,2,3,1,99,3,0
17173,27,88098.0,2,3,1,3,3,0
17174,45,59258.25,2,3,1,3,3,0
17175,38,117310.979016494,2,9,1,2,6,0
17176,23,145910.37,2,3,1,99,3,0
17177,24,47602.86,2,3,1,3,3,0
17178,26,117310.979016494,2,3,1,2,3,0
17179,23,65946.48,2,3,1,99,3,0
17180,47,77037.0,2,3,1,99,3,0
17181,25,89608.38,2,3,1,99,3,0
17182,26,67006.77,2,3,1,3,3,0
17183,23,117310.979016494,2,3,1,99,3,0
17184,23,117310.979016494,2,3,1,99,3,0
17185,41,100618.47,2,3,1,2,3,0
17186,88,104311.89,2,9,1,2,6,0
17187,24,172669.35,2,3,1,99,3,0
17188,30,93093.75,2,3,1,99,3,1
17189,39,117310.979016494,5,0,0,99,0,0
17190,23,52371.03,2,3,1,99,3,0
17191,64,73504.56,2,3,1,99,3,0
17192,34,50029.92,2,3,1,99,3,1
17193,65,76944.72,2,3,1,99,3,0
17194,23,93785.31,2,3,1,99,3,0
17195,56,117310.979016494,2,3,1,2,3,0
17196,23,74887.95,2,3,1,3,3,0
17197,67,26598.72,2,3,1,3,3,0
17198,23,28570.44,2,3,1,99,3,0
17199,27,122678.79,2,3,1,3,3,0
17200,23,69040.68,2,3,1,99,3,1
17201,25,126222.96,2,3,1,99,3,0
17202,22,85971.81,2,3,1,0,3,0
17203,30,74125.62,2,3,1,99,3,0
17204,29,45026.04,2,3,1,1,3,0
17205,34,185784.72,2,6,1,1,6,0
17206,22,117310.979016494,2,3,1,0,3,0
17207,23,117310.979016494,2,3,1,99,3,0
17208,22,117310.979016494,2,3,1,0,3,0
17209,24,65856.27,2,3,1,99,3,0
17210,38,195884.67,2,3,1,99,3,0
17211,23,55964.82,2,3,1,2,3,0
17212,27,151606.74,2,3,1,1,3,0
17213,66,405097.62,2,6,1,1,6,0
17214,28,94300.98,2,3,1,3,3,0
17215,49,88724.55,2,3,1,99,3,0
17216,23,96542.46,2,3,1,99,3,0
17217,23,34169.91,2,3,1,2,3,0
17218,23,126297.18,2,3,1,3,3,0
17219,22,98047.23,2,3,1,3,3,0
17220,30,63711.9,2,6,1,1,6,0
17221,67,148784.13,2,3,1,99,3,0
17222,24,207451.62,2,3,1,3,3,0
17223,45,151031.64,2,3,1,1,3,0
17224,23,108471.63,2,3,1,2,3,0
17225,35,117272.58,2,3,1,99,3,0
17226,28,120659.07,2,3,1,99,3,0
17227,23,137207.31,2,3,1,3,3,0
17228,23,64430.28,2,3,1,99,3,0
17229,36,166911.66,2,15,1,1,15,0
17230,47,261336.36,2,3,1,99,3,0
17231,42,169591.86,2,3,1,99,3,0
17232,30,117310.979016494,2,3,1,3,3,0
17233,23,107285.16,2,3,1,2,3,0
17234,38,201328.44,2,6,1,1,6,0
17235,35,41145.42,2,3,1,1,3,0
17236,51,117310.979016494,2,3,1,3,3,0
17237,25,116930.97,2,3,1,1,3,0
17238,25,207889.14,2,3,1,3,3,0
17239,23,36791.13,2,3,1,99,3,0
17240,41,105822.63,2,3,1,1,3,0
17241,74,117310.979016494,2,6,1,1,6,0
17242,33,64160.28,2,3,1,3,3,0
17243,28,65527.08,2,3,1,3,3,0
17244,23,87213.87,2,3,1,99,3,0
17245,23,50554.44,2,3,1,3,3,0
17246,29,52616.19,2,3,1,3,3,0
17247,23,35772.0,2,3,1,99,3,0
17248,35,117310.979016494,2,6,1,2,3,0
